"is_active","publication_year","category_id","created_at","id","price","updated_at","author","cover_image_url","description","isbn","title"
1,,5,"2026-04-03 21:16:40",618,609000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/i/m/image_106167.jpg,,,"Crossing the Chasm, 3rd Edition : Marketing and Selling Disruptive Products to Mainstream Customers"
1,,6,"2026-04-03 21:16:40",619,268000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/4/1/41glkwbho3l._sx324_bo1_204_203_200_.jpg,,,Quiet Power
1,,6,"2026-04-03 21:16:40",620,302000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/i/m/image_180164_1_43_1_57_1_4_1_2_1_210_1_29_1_98_1_25_1_21_1_5_1_3_1_18_1_18_1_45_1_26_1_32_1_14_1_3070.jpg,,,Meditations
1,,9,"2026-04-03 21:16:40",621,123000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_713.jpg,,,A2 Flyers 3 Student's Book: Authentic Examination Papers
1,,10,"2026-04-03 21:16:40",622,225000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9784758027076.jpg,,,プロジェクトセカイ カラフルステージ！ Feat.初音ミク　コミックアンソロジー Vol.3 - Project Sekai Colorful Stage! Feat. Hatsune Miku Comic Anthology Vol.3
1,,9,"2026-04-03 21:16:40",623,164000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_29949.jpg,,,Let's Go: Level 6: Workbook With Online Practice - 5th Edition
1,,9,"2026-04-03 21:16:40",624,518700,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_28786.jpg,,,English Idioms in Use Intermediate Book With Answers (Vocabulary In Use)
1,,9,"2026-04-03 21:16:40",625,287000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9781380054890.jpg,,,Doodle Town Level 2 Student´s Book + Navio App 2nd Edition
1,,1,"2026-04-03 21:16:40",626,201600,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9780142410370_3.jpg,,,Matilda
1,,9,"2026-04-03 21:16:40",627,391000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9780357979563.jpg,,,"Pathways Reading, Writing, And Critical Thinking 1 - Student's Book + Spark Sticker (3rd Edition)"
1,,9,"2026-04-03 21:16:40",628,141000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9781009433990_1.jpg,,,Think 2 - Workbook (Second Edition)
1,,10,"2026-04-03 21:16:40",629,136800,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088700991.jpg,,,Steel Ball Run 21 ―ジョジョの奇妙な冒険 Part 7 - Steel Ball Run 21 Jojo's Bizarre Adventure Part 7
1,,17,"2026-04-03 21:16:40",630,190000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9781529022209.jpg,,,The Wedding Planner
1,,10,"2026-04-03 21:16:40",631,136800,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088825991.jpg,,,ダンダダン 1 Dandadan 1
1,,9,"2026-04-03 21:16:40",632,391000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9780357979747.jpg,,,"Pathways Reading, Writing, And Critical Thinking 2 - Student's Book + Spark Sticker (3rd Edition)"
1,,9,"2026-04-03 21:16:40",633,314000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9780357373491.jpg,,,Explore Our World 5: Student's Book With OLP Sticker Code - 2nd Edition
1,,9,"2026-04-03 21:16:40",634,230850,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9781292125046.jpg,,,Expert IELTS 6: Student Resource + Key
1,,10,"2026-04-03 21:16:40",635,140000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088834641.jpg,,,チェンソーマン 14 - Chainsaw Man 14
1,,10,"2026-04-03 21:16:40",636,136800,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9784088741178.jpg,,,Steel Ball Run 7 ―ジョジョの奇妙な冒険 Part 7 - Steel Ball Run 7 Jojo's Bizarre Adventure Part 7
1,,6,"2026-04-03 21:16:40",637,346500,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9781878424310.jpg,,,The Four Agreements - A Practical Guide To Personal Freedom
1,,9,"2026-04-03 21:16:40",638,169000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9781380054920.jpg,,,Doodle Town Level 2 Activity Book 2nd Edition
1,,9,"2026-04-03 21:16:40",639,370000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9780357440100.jpg,,,New Close-up A2 With Online Practice And Student's eBook 3rd Edition
1,,9,"2026-04-03 21:16:40",640,399000,"2026-04-03 21:16:40","",https://cdn1.fahasa.com/media/catalog/product/9/7/9798214334592.jpg,,,Perspectives - American English -  Student's Book - Spark Sticker 1
